"MATCH_ID","SEASON_ID","GROUP_ROUND_NO","MATCH_DATE","MATCH_TIME","MATCH_TIME_MELB","MATCH_TYPE","FINALS_DESC","HOME_SQUAD_ID","HOME_SQUAD","HOME_SCORE","HOME_SQUAD_TRAVEL","AWAY_SQUAD_ID","AWAY_SQUAD","AWAY_SCORE","AWAY_SQUAD_TRAVEL","VENUE_NAME","VENUE_STATE","VENUE_LOCATION","ATTENDANCE"
216424610,2020,2,"2020-06-14","15:35","15:35","Regular Season","",160,"Sydney Swans",73,"L",50,"Essendon",79,"I","SCG","NSW","Sydney",
216425090,2020,2,"2020-06-14","18:05","18:05","Regular Season","",130,"St Kilda",88,"L",140,"Western Bulldogs",49,"L","Marvel Stadium","VIC","Melbourne",
216434802,2020,3,"2020-06-18","19:40","19:40","Regular Season","",120,"Richmond",39,"L",80,"Hawthorn",71,"L","MCG","VIC","Melbourne",
216435843,2020,3,"2020-06-19","19:50","19:50","Regular Season","",140,"Western Bulldogs",57,"L",1010,"GWS Giants",33,"I","Marvel Stadium","VIC","Melbourne",
216441952,2020,3,"2020-06-20","13:45","13:45","Regular Season","",100,"North Melbourne",60,"L",160,"Sydney Swans",71,"I","Marvel Stadium","VIC","Melbourne",
216442912,2020,3,"2020-06-20","16:35","16:35","Regular Season","",40,"Collingwood",81,"L",130,"St Kilda",37,"L","MCG","VIC","Melbourne",
216441872,2020,3,"2020-06-20","19:40","19:40","Regular Season","",20,"Brisbane Lions",74,"L",150,"West Coast Eagles",44,"I","Gabba","QLD","Brisbane",1965
216442432,2020,3,"2020-06-20","19:40","19:40","Regular Season","",70,"Geelong Cats",77,"L",30,"Carlton",79,"L","GMHBA Stadium","VIC","Geelong",
216443105,2020,3,"2020-06-21","15:05","15:05","Regular Season","",1000,"Gold Coast Suns",82,"L",10,"Adelaide Crows",29,"I","Metricon Stadium","QLD","Gold Coast",1997
216443953,2020,3,"2020-06-21","20:10","20:10","Regular Season","",60,"Fremantle",41,"I",110,"Port Adelaide",70,"I","Metricon Stadium","QLD","Gold Coast",180
216449185,2020,4,"2020-06-25","19:40","19:40","Regular Season","",160,"Sydney Swans",39,"L",140,"Western Bulldogs",67,"I","SCG","NSW","Sydney",605
216449778,2020,4,"2020-06-26","19:50","19:50","Regular Season","",1010,"GWS Giants",66,"L",40,"Collingwood",64,"I","GIANTS Stadium","NSW","Sydney",
216452707,2020,4,"2020-06-27","13:45","13:45","Regular Season","",110,"Port Adelaide",89,"I",150,"West Coast Eagles",41,"I","Metricon Stadium","QLD","Gold Coast",450
216449667,2020,4,"2020-06-27","16:35","16:35","Regular Season","",130,"St Kilda",93,"L",120,"Richmond",67,"L","Marvel Stadium","VIC","Melbourne",0
216449587,2020,4,"2020-06-27","19:40","19:40","Regular Season","",50,"Essendon",51,"L",30,"Carlton",52,"L","MCG","VIC","Melbourne",
216451299,2020,4,"2020-06-27","19:40","19:40","Regular Season","",1000,"Gold Coast Suns",64,"L",60,"Fremantle",51,"I","Metricon Stadium","QLD","Gold Coast",5106
216458256,2020,4,"2020-06-28","13:05","13:05","Regular Season","",20,"Brisbane Lions",83,"L",10,"Adelaide Crows",46,"I","Gabba","QLD","Brisbane",7354
216459856,2020,4,"2020-06-28","15:35","15:35","Regular Season","",90,"Melbourne",44,"L",70,"Geelong Cats",47,"L","MCG","VIC","Melbourne",
216457296,2020,4,"2020-06-28","18:10","18:10","Regular Season","",80,"Hawthorn",58,"L",100,"North Melbourne",54,"L","Marvel Stadium","VIC","Melbourne",
216477200,2020,5,"2020-07-02","19:40","19:40","Regular Season","",30,"Carlton",55,"L",130,"St Kilda",73,"L","Marvel Stadium","VIC","Melbourne",
216467491,2020,5,"2020-07-03","19:50","19:50","Regular Season","",40,"Collingwood",48,"L",50,"Essendon",63,"L","MCG","VIC","Melbourne",
216467090,2020,5,"2020-07-04","13:45","13:45","Regular Season","",150,"West Coast Eagles",77,"I",160,"Sydney Swans",43,"I","Metricon Stadium","QLD","Gold Coast",2238
216475200,2020,5,"2020-07-04","16:35","16:35","Regular Season","",70,"Geelong Cats",89,"L",1000,"Gold Coast Suns",52,"I","GMHBA Stadium","VIC","Geelong",0
216474640,2020,5,"2020-07-04","19:40","19:40","Regular Season","",20,"Brisbane Lions",85,"L",110,"Port Adelaide",48,"I","Gabba","QLD","Brisbane",10161
216476800,2020,5,"2020-07-04","19:40","19:40","Regular Season","",140,"Western Bulldogs",87,"L",100,"North Melbourne",38,"L","Marvel Stadium","VIC","Melbourne",
216476161,2020,5,"2020-07-05","13:05","13:05","Regular Season","",10,"Adelaide Crows",34,"I",60,"Fremantle",54,"I","Metricon Stadium","QLD","Gold Coast",418
216473761,2020,5,"2020-07-05","15:35","15:35","Regular Season","",90,"Melbourne",52,"L",120,"Richmond",79,"L","MCG","VIC","Melbourne",
216474353,2020,5,"2020-07-05","18:10","18:10","Regular Season","",1010,"GWS Giants",83,"L",80,"Hawthorn",49,"I","GIANTS Stadium","NSW","Sydney",3883
216482433,2020,6,"2020-07-09","19:40","19:40","Regular Season","",70,"Geelong Cats",73,"I",20,"Brisbane Lions",46,"I","SCG","NSW","Sydney",1311
216483874,2020,6,"2020-07-10","19:50","19:50","Regular Season","",40,"Collingwood",59,"I",80,"Hawthorn",27,"I","GIANTS Stadium","NSW","Sydney",1772
216484915,2020,6,"2020-07-11","12:35","12:35","Regular Season","",60,"Fremantle",79,"I",130,"St Kilda",73,"I","Metricon Stadium","QLD","Gold Coast",638
216483475,2020,6,"2020-07-11","15:05","15:05","Regular Season","",150,"West Coast Eagles",67,"I",10,"Adelaide Crows",34,"I","Gabba","QLD","Brisbane",210
216481875,2020,6,"2020-07-11","18:05","18:05","Regular Season","",90,"Melbourne",80,"I",1000,"Gold Coast Suns",63,"I","GIANTS Stadium","NSW","Sydney",
216482355,2020,6,"2020-07-11","19:40","19:40","Regular Season","",50,"Essendon",67,"I",100,"North Melbourne",53,"I","Metricon Stadium","QLD","Gold Coast",4271
216493664,2020,6,"2020-07-12","13:05","13:05","Regular Season","",110,"Port Adelaide",63,"I",1010,"GWS Giants",46,"I","Metricon Stadium","QLD","Gold Coast",368
216493584,2020,6,"2020-07-12","15:35","15:35","Regular Season","",120,"Richmond",34,"I",160,"Sydney Swans",26,"I","Gabba","QLD","Brisbane",3606
216491104,2020,6,"2020-07-12","18:45","18:45","Regular Season","",30,"Carlton",103,"I",140,"Western Bulldogs",51,"I","Metricon Stadium","QLD","Gold Coast",2178
216498736,2020,7,"2020-07-16","18:10","20:10","Regular Season","",70,"Geelong Cats",35,"I",40,"Collingwood",57,"I","Optus Stadium","WA","Perth",22077
216499777,2020,7,"2020-07-17","19:50","19:50","Regular Season","",50,"Essendon",51,"I",140,"Western Bulldogs",93,"I","Metricon Stadium","QLD","Gold Coast",4949
216498338,2020,7,"2020-07-18","13:45","13:45","Regular Season","",1010,"GWS Giants",68,"L",20,"Brisbane Lions",88,"I","GIANTS Stadium","NSW","Sydney",3168
216500818,2020,7,"2020-07-18","16:35","16:35","Regular Season","",160,"Sydney Swans",60,"L",1000,"Gold Coast Suns",92,"I","SCG","NSW","Sydney",
216500450,2020,7,"2020-07-18","19:40","19:40","Regular Season","",120,"Richmond",77,"I",100,"North Melbourne",23,"I","Metricon Stadium","QLD","Gold Coast",4337
216499298,2020,7,"2020-07-19","13:05","13:05","Regular Season","",30,"Carlton",61,"I",110,"Port Adelaide",64,"I","Gabba","QLD","Brisbane",3510
216498819,2020,7,"2020-07-19","15:35","15:35","Regular Season","",80,"Hawthorn",48,"I",90,"Melbourne",91,"I","GIANTS Stadium","NSW","Sydney",1136
216500339,2020,7,"2020-07-19","16:35","18:35","Regular Season","",60,"Fremantle",32,"L",150,"West Coast Eagles",62,"L","Optus Stadium","WA","Perth",25306
216501299,2020,7,"2020-07-20","19:10","19:40","Regular Season","",10,"Adelaide Crows",55,"L",130,"St Kilda",78,"I","Adelaide Oval","SA","Adelaide",13579
216508643,2020,8,"2020-07-23","19:40","19:40","Regular Season","",1000,"Gold Coast Suns",46,"L",140,"Western Bulldogs",51,"I","Metricon Stadium","QLD","Gold Coast",4039
216515312,2020,8,"2020-07-24","19:50","19:50","Regular Season","",1010,"GWS Giants",62,"L",120,"Richmond",50,"I","GIANTS Stadium","NSW","Sydney",3502
216515681,2020,8,"2020-07-25","13:05","13:05","Regular Season","",100,"North Melbourne",57,"I",30,"Carlton",64,"I","Gabba","QLD","Brisbane",3655
216514721,2020,8,"2020-07-25","15:35","15:35","Regular Season","",160,"Sydney Swans",60,"L",80,"Hawthorn",53,"I","SCG","NSW","Sydney",4264
216518241,2020,8,"2020-07-25","19:10","19:40","Regular Season","",110,"Port Adelaide",44,"L",130,"St Kilda",73,"I","Adelaide Oval","SA","Adelaide",16727
216517122,2020,8,"2020-07-26","12:35","13:05","Regular Season","",10,"Adelaide Crows",59,"L",50,"Essendon",62,"I","Adelaide Oval","SA","Adelaide",15155
216516242,2020,8,"2020-07-26","13:35","15:35","Regular Season","",150,"West Coast Eagles",111,"L",40,"Collingwood",45,"I","Optus Stadium","WA","Perth",24824
216517202,2020,8,"2020-07-26","18:10","18:10","Regular Season","",90,"Melbourne",49,"I",20,"Brisbane Lions",53,"L","Metricon Stadium","QLD","Gold Coast",3011
216517683,2020,8,"2020-07-27","18:10","20:10","Regular Season","",60,"Fremantle",16,"L",70,"Geelong Cats",48,"I","Optus Stadium","WA","Perth",20251
216525953,2020,9,"2020-07-29","19:10","19:10","Regular Season","",140,"Western Bulldogs",49,"I",120,"Richmond",90,"I","Metricon Stadium","QLD","Gold Coast",2824
216525394,2020,9,"2020-07-30","19:50","19:50","Regular Season","",90,"Melbourne",32,"I",110,"Port Adelaide",83,"I","Gabba","QLD","Brisbane",323
216526354,2020,9,"2020-07-31","15:40","17:40","Regular Season","",30,"Carlton",58,"I",80,"Hawthorn",89,"I","Optus Stadium","WA","Perth",12304
216523315,2020,9,"2020-07-31","20:10","20:10","Regular Season","",50,"Essendon",28,"I",20,"Brisbane Lions",91,"L","Metricon Stadium","QLD","Gold Coast",4863
216011873,2020,9,"2020-08-01","14:35","14:35","Regular Season","",100,"North Melbourne",119,"I",10,"Adelaide Crows",50,"I","Metricon Stadium","QLD","Gold Coast",522
216011393,2020,9,"2020-08-01","17:10","17:10","Regular Season","",130,"St Kilda",101,"I",160,"Sydney Swans",48,"I","Gabba","QLD","Brisbane",2978
216012433,2020,9,"2020-08-01","18:10","20:10","Regular Season","",150,"West Coast Eagles",73,"L",70,"Geelong Cats",64,"I","Optus Stadium","WA","Perth",26211
216013026,2020,9,"2020-08-02","15:35","15:35","Regular Season","",1000,"Gold Coast Suns",35,"L",1010,"GWS Giants",61,"I","Metricon Stadium","QLD","Gold Coast",4363
216013874,2020,9,"2020-08-02","16:10","18:10","Regular Season","",60,"Fremantle",61,"L",40,"Collingwood",49,"I","Optus Stadium","WA","Perth",20912
216014435,2020,10,"2020-08-03","18:40","19:10","Regular Season","",110,"Port Adelaide",55,"L",140,"Western Bulldogs",42,"I","Adelaide Oval","SA","Adelaide",14159
216021104,2020,10,"2020-08-04","19:10","19:10","Regular Season","",120,"Richmond",82,"I",20,"Brisbane Lions",41,"L","Metricon Stadium","QLD","Gold Coast",5651
216020545,2020,10,"2020-08-05","17:40","17:40","Regular Season","",70,"Geelong Cats",90,"I",100,"North Melbourne",57,"I","Gabba","QLD","Brisbane",2282
216021505,2020,10,"2020-08-05","19:40","20:10","Regular Season","",10,"Adelaide Crows",37,"L",90,"Melbourne",88,"I","Adelaide Oval","SA","Adelaide",12022
216021026,2020,10,"2020-08-06","17:40","17:40","Regular Season","",40,"Collingwood",50,"I",160,"Sydney Swans",41,"I","Gabba","QLD","Brisbane",4146
216021218,2020,10,"2020-08-06","20:10","20:10","Regular Season","",1000,"Gold Coast Suns",74,"L",130,"St Kilda",78,"I","Metricon Stadium","QLD","Gold Coast",3095
216019507,2020,10,"2020-08-07","19:50","19:50","Regular Season","",50,"Essendon",55,"I",1010,"GWS Giants",59,"I","Metricon Stadium","QLD","Gold Coast",1178
216030816,2020,11,"2020-08-08","16:05","16:35","Regular Season","",110,"Port Adelaide",93,"L",120,"Richmond",72,"I","Adelaide Oval","SA","Adelaide",10256
216028176,2020,11,"2020-08-08","19:40","19:40","Regular Season","",20,"Brisbane Lions",96,"L",140,"Western Bulldogs",72,"I","Gabba","QLD","Brisbane",11061
216028817,2020,11,"2020-08-09","13:35","15:35","Regular Season","",150,"West Coast Eagles",72,"L",30,"Carlton",50,"I","Optus Stadium","WA","Perth",19092
216028257,2020,11,"2020-08-09","17:40","18:10","Regular Season","",90,"Melbourne",92,"I",100,"North Melbourne",35,"I","Adelaide Oval","SA","Adelaide",2172
216028738,2020,11,"2020-08-10","18:10","18:10","Regular Season","",130,"St Kilda",34,"I",70,"Geelong Cats",93,"I","Gabba","QLD","Brisbane",3903
216030258,2020,11,"2020-08-10","18:40","20:40","Regular Season","",60,"Fremantle",48,"L",80,"Hawthorn",32,"I","Optus Stadium","WA","Perth",18512
216029699,2020,11,"2020-08-11","18:05","18:35","Regular Season","",10,"Adelaide Crows",38,"L",40,"Collingwood",62,"I","Adelaide Oval","SA","Adelaide",8577
216037600,2020,11,"2020-08-12","19:10","19:10","Regular Season","",1000,"Gold Coast Suns",73,"L",50,"Essendon",73,"I","Metricon Stadium","QLD","Gold Coast",4303
216035489,2020,12,"2020-08-13","18:10","20:10","Regular Season","",160,"Sydney Swans",66,"I",1010,"GWS Giants",25,"I","Optus Stadium","WA","Perth",6464
216036930,2020,12,"2020-08-14","19:50","19:50","Regular Season","",70,"Geelong Cats",91,"I",110,"Port Adelaide",31,"I","Metricon Stadium","QLD","Gold Coast",3378
216036451,2020,12,"2020-08-15","14:35","14:35","Regular Season","",100,"North Melbourne",52,"I",20,"Brisbane Lions",53,"L","Metricon Stadium","QLD","Gold Coast",2722
216037971,2020,12,"2020-08-15","17:10","17:10","Regular Season","",90,"Melbourne",100,"I",40,"Collingwood",44,"I","Gabba","QLD","Brisbane",5338
216038451,2020,12,"2020-08-15","18:10","20:10","Regular Season","",60,"Fremantle",36,"L",30,"Carlton",40,"I","Optus Stadium","WA","Perth",24114
216046720,2020,12,"2020-08-16","13:05","13:05","Regular Season","",140,"Western Bulldogs",111,"I",10,"Adelaide Crows",54,"I","Metricon Stadium","QLD","Gold Coast",613
216044160,2020,12,"2020-08-16","15:35","15:35","Regular Season","",130,"St Kilda",68,"I",50,"Essendon",33,"I","Gabba","QLD","Brisbane",4686
216045200,2020,12,"2020-08-16","16:10","18:10","Regular Season","",150,"West Coast Eagles",81,"L",80,"Hawthorn",49,"I","Optus Stadium","WA","Perth",22870
216045681,2020,12,"2020-08-17","19:10","19:10","Regular Season","",120,"Richmond",53,"I",1000,"Gold Coast Suns",32,"L","Gabba","QLD","Brisbane",4062
216053985,2020,13,"2020-08-21","19:20","19:50","Regular Season","",1000,"Gold Coast Suns",27,"I",30,"Carlton",60,"I","TIO Stadium","NT","Darwin",5172
216054914,2020,13,"2020-08-22","13:45","13:45","Regular Season","",140,"Western Bulldogs",80,"I",90,"Melbourne",52,"I","Metricon Stadium","QLD","Gold Coast",1765
216055394,2020,13,"2020-08-22","16:05","16:35","Regular Season","",110,"Port Adelaide",68,"L",80,"Hawthorn",58,"I","Adelaide Oval","SA","Adelaide",11740
216054834,2020,13,"2020-08-22","18:10","20:10","Regular Season","",60,"Fremantle",50,"L",160,"Sydney Swans",19,"I","Optus Stadium","WA","Perth",24714
216052274,2020,13,"2020-08-22","19:15","19:45","Regular Season","",50,"Essendon",61,"I",120,"Richmond",73,"I","TIO Stadium","NT","Darwin",5401
216054275,2020,13,"2020-08-23","12:35","13:05","Regular Season","",10,"Adelaide Crows",37,"L",70,"Geelong Cats",65,"I","Adelaide Oval","SA","Adelaide",10431
216052755,2020,13,"2020-08-23","15:35","15:35","Regular Season","",20,"Brisbane Lions",50,"L",130,"St Kilda",48,"I","Gabba","QLD","Brisbane",13750
216053395,2020,13,"2020-08-23","16:10","18:10","Regular Season","",150,"West Coast Eagles",61,"L",1010,"GWS Giants",49,"I","Optus Stadium","WA","Perth",27339
216061984,2020,13,"2020-08-24","19:10","19:10","Regular Season","",40,"Collingwood",65,"I",100,"North Melbourne",35,"I","Gabba","QLD","Brisbane",2443
216059987,2020,14,"2020-08-27","16:10","16:40","Regular Season","",80,"Hawthorn",71,"I",50,"Essendon",87,"I","Adelaide Oval","SA","Adelaide",4973
216062067,2020,14,"2020-08-27","19:10","19:10","Regular Season","",120,"Richmond",88,"I",150,"West Coast Eagles",61,"I","Metricon Stadium","QLD","Gold Coast",3628
216071296,2020,14,"2020-08-28","19:50","19:50","Regular Season","",140,"Western Bulldogs",61,"I",70,"Geelong Cats",72,"I","Metricon Stadium","QLD","Gold Coast",2156
216071777,2020,14,"2020-08-29","13:15","13:45","Regular Season","",110,"Port Adelaide",73,"L",160,"Sydney Swans",47,"I","Adelaide Oval","SA","Adelaide",11801
216071217,2020,14,"2020-08-29","14:35","16:35","Regular Season","",60,"Fremantle",53,"L",1010,"GWS Giants",91,"I","Optus Stadium","WA","Perth",24406
216070737,2020,14,"2020-08-29","19:10","19:40","Regular Season","",90,"Melbourne",52,"I",130,"St Kilda",49,"I","TIO Traeger Park","NT","Alice Springs",1917
216071698,2020,14,"2020-08-30","15:35","15:35","Regular Season","",30,"Carlton",48,"I",40,"Collingwood",72,"I","Gabba","QLD","Brisbane",9033
216070370,2020,14,"2020-08-30","18:10","18:10","Regular Season","",1000,"Gold Coast Suns",91,"L",100,"North Melbourne",28,"I","Metricon Stadium","QLD","Gold Coast",3353
216076369,2020,15,"2020-09-01","17:10","17:40","Regular Season","",80,"Hawthorn",48,"I",10,"Adelaide Crows",83,"L","Adelaide Oval","SA","Adelaide",6191
216077969,2020,15,"2020-09-01","20:10","20:10","Regular Season","",150,"West Coast Eagles",60,"I",50,"Essendon",45,"I","Gabba","QLD","Brisbane",1932
216078450,2020,15,"2020-09-02","19:10","19:10","Regular Season","",120,"Richmond",56,"I",60,"Fremantle",29,"I","Metricon Stadium","QLD","Gold Coast",1818
216076451,2020,15,"2020-09-03","16:40","16:40","Regular Season","",160,"Sydney Swans",67,"I",90,"Melbourne",46,"I","Cazaly's Stadium","QLD","Cairns",3199
216077043,2020,15,"2020-09-03","19:10","19:10","Regular Season","",1010,"GWS Giants",48,"I",30,"Carlton",39,"I","Metricon Stadium","QLD","Gold Coast",1469
216085520,2020,15,"2020-09-04","19:50","19:50","Regular Season","",20,"Brisbane Lions",42,"L",40,"Collingwood",34,"I","Gabba","QLD","Brisbane",15036
216085601,2020,16,"2020-09-05","19:40","19:40","Regular Season","",100,"North Melbourne",42,"I",110,"Port Adelaide",78,"I","Metricon Stadium","QLD","Gold Coast",592
216085122,2020,16,"2020-09-06","13:05","13:05","Regular Season","",130,"St Kilda",80,"I",80,"Hawthorn",66,"I","Metricon Stadium","QLD","Gold Coast",2740
216086082,2020,16,"2020-09-06","15:35","15:35","Regular Season","",70,"Geelong Cats",108,"I",50,"Essendon",42,"I","Gabba","QLD","Brisbane",5011
216087682,2020,16,"2020-09-06","18:10","18:10","Regular Season","",140,"Western Bulldogs",49,"I",150,"West Coast Eagles",47,"I","Metricon Stadium","QLD","Gold Coast",532
216087123,2020,16,"2020-09-07","19:10","19:10","Regular Season","",90,"Melbourne",33,"I",60,"Fremantle",47,"I","Cazaly's Stadium","QLD","Cairns",3279
216095232,2020,16,"2020-09-08","17:10","17:40","Regular Season","",10,"Adelaide Crows",59,"L",1010,"GWS Giants",47,"I","Adelaide Oval","SA","Adelaide",12436
216096272,2020,16,"2020-09-08","20:10","20:10","Regular Season","",30,"Carlton",57,"I",160,"Sydney Swans",52,"I","Metricon Stadium","QLD","Gold Coast",1580
216093713,2020,16,"2020-09-09","19:10","19:10","Regular Season","",20,"Brisbane Lions",88,"L",1000,"Gold Coast Suns",43,"L","Gabba","QLD","Brisbane",11292
216093314,2020,17,"2020-09-10","19:10","19:10","Regular Season","",130,"St Kilda",50,"I",150,"West Coast Eagles",65,"I","Gabba","QLD","Brisbane",1925
216094275,2020,17,"2020-09-11","19:50","19:50","Regular Season","",70,"Geelong Cats",31,"I",120,"Richmond",57,"I","Metricon Stadium","QLD","Gold Coast",7061
216101984,2020,17,"2020-09-12","14:10","14:10","Regular Season","",100,"North Melbourne",35,"I",60,"Fremantle",99,"I","Metricon Stadium","QLD","Gold Coast",308
216104544,2020,17,"2020-09-12","16:35","17:05","Regular Season","",110,"Port Adelaide",79,"L",50,"Essendon",29,"I","Adelaide Oval","SA","Adelaide",17482
216101616,2020,17,"2020-09-12","19:40","19:40","Regular Season","",1010,"GWS Giants",74,"I",90,"Melbourne",79,"I","Gabba","QLD","Brisbane",1204
216104465,2020,17,"2020-09-13","13:05","13:05","Regular Season","",30,"Carlton",56,"I",10,"Adelaide Crows",72,"I","Metricon Stadium","QLD","Gold Coast",2735
216100945,2020,17,"2020-09-13","15:05","15:35","Regular Season","",80,"Hawthorn",40,"I",140,"Western Bulldogs",76,"I","Adelaide Oval","SA","Adelaide",2625
216101025,2020,17,"2020-09-13","18:10","18:10","Regular Season","",160,"Sydney Swans",41,"I",20,"Brisbane Lions",73,"L","Cazaly's Stadium","QLD","Cairns",3700
216102946,2020,17,"2020-09-14","19:10","19:10","Regular Season","",40,"Collingwood",68,"I",1000,"Gold Coast Suns",46,"L","Gabba","QLD","Brisbane",2896
216110179,2020,18,"2020-09-17","19:10","19:10","Regular Season","",100,"North Melbourne",34,"I",150,"West Coast Eagles",49,"I","Metricon Stadium","QLD","Gold Coast",724
216109699,2020,18,"2020-09-18","19:50","19:50","Regular Season","",130,"St Kilda",82,"I",1010,"GWS Giants",30,"I","Gabba","QLD","Brisbane",1528
216109619,2020,18,"2020-09-19","14:10","14:10","Regular Season","",50,"Essendon",49,"I",90,"Melbourne",68,"I","Metricon Stadium","QLD","Gold Coast",2175
216111619,2020,18,"2020-09-19","16:40","17:10","Regular Season","",10,"Adelaide Crows",33,"L",120,"Richmond",77,"I","Adelaide Oval","SA","Adelaide",17710
216110099,2020,18,"2020-09-19","19:40","19:40","Regular Season","",20,"Brisbane Lions",78,"L",30,"Carlton",61,"I","Gabba","QLD","Brisbane",14563
216109139,2020,18,"2020-09-20","12:35","13:05","Regular Season","",80,"Hawthorn",108,"I",1000,"Gold Coast Suns",57,"I","Adelaide Oval","SA","Adelaide",2136
216109219,2020,18,"2020-09-20","15:35","15:35","Regular Season","",160,"Sydney Swans",63,"I",70,"Geelong Cats",69,"I","Metricon Stadium","QLD","Gold Coast",2798
216112179,2020,18,"2020-09-20","18:10","18:10","Regular Season","",60,"Fremantle",44,"I",140,"Western Bulldogs",74,"I","Cazaly's Stadium","QLD","Cairns",3114
216111139,2020,18,"2020-09-21","19:15","19:15","Regular Season","",40,"Collingwood",45,"I",110,"Port Adelaide",61,"I","Gabba","QLD","Brisbane",5424
110870101,2020,19,"2020-10-01","19:10","19:40","Final","Qualifying Final",110,"Port Adelaide",58,"L",70,"Geelong Cats",42,"I","Adelaide Oval","SA","Adelaide",22755
110870102,2020,19,"2020-10-02","19:50","19:50","Final","Qualifying Final",20,"Brisbane Lions",69,"L",120,"Richmond",54,"I","Gabba","QLD","Brisbane",22104
110870103,2020,19,"2020-10-03","16:40","16:40","Final","Elimination Final",130,"St Kilda",67,"I",140,"Western Bulldogs",64,"I","Gabba","QLD","Brisbane",10651
110870104,2020,19,"2020-10-03","18:10","20:10","Final","Elimination Final",150,"West Coast Eagles",75,"L",40,"Collingwood",76,"I","Optus Stadium","WA","Perth",32865
110870201,2020,20,"2020-10-09","18:50","19:50","Final","Semi Final",120,"Richmond",80,"I",130,"St Kilda",49,"I","Metricon Stadium","QLD","Gold Coast",13778
110870202,2020,20,"2020-10-10","18:40","19:40","Final","Semi Final",70,"Geelong Cats",100,"I",40,"Collingwood",32,"I","Gabba","QLD","Brisbane",21396
110870301,2020,21,"2020-10-16","19:20","19:50","Final","Preliminary Final",110,"Port Adelaide",40,"L",120,"Richmond",46,"I","Adelaide Oval","SA","Adelaide",24292
110870302,2020,21,"2020-10-17","18:40","19:40","Final","Preliminary Final",20,"Brisbane Lions",42,"L",70,"Geelong Cats",82,"I","Gabba","QLD","Brisbane",29121
110870401,2020,22,"2020-10-24","18:30","19:30","Final","Grand Final",120,"Richmond",81,"I",70,"Geelong Cats",50,"I","Gabba","QLD","Brisbane",29707
